timestamp,index,type,severity,actual_label
2026-04-13 21:34:35.439966,114787,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439969,114788,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439972,114789,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439975,114792,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439978,114793,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.439981,114794,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439984,114795,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439987,114796,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439990,114797,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439994,114800,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.439996,114801,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440000,114802,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440004,114803,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440007,114804,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440010,114807,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440013,114809,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440016,114810,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440021,114812,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440024,114813,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440027,114814,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440030,114815,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440033,114816,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440037,114819,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440040,114821,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440043,114823,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440046,114825,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440049,114826,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440053,114829,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440056,114832,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440060,114836,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440064,114839,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440068,114840,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440072,114845,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440075,114846,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440078,114847,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440080,114848,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440083,114849,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440097,114904,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440102,114919,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440107,114925,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440110,114930,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440114,114934,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440118,114940,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440122,114943,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440125,114944,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440135,114984,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440138,114986,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440142,114991,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440145,114992,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440149,114993,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440152,114998,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440156,115001,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440159,115002,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440163,115004,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440166,115006,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440169,115008,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440172,115009,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440175,115010,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440178,115011,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440181,115012,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440185,115015,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440188,115016,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440192,115017,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440195,115018,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440198,115021,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440202,115023,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440205,115024,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440208,115025,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440211,115026,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440214,115027,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440217,115030,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440220,115031,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440223,115033,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440227,115035,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440230,115037,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440233,115039,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440236,115041,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440240,115043,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440244,115049,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440247,115052,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440250,115053,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440255,115057,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440258,115058,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440266,115079,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440271,115091,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440276,115103,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440280,115108,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440283,115109,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440286,115110,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440290,115111,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440293,115112,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440296,115114,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440299,115115,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440302,115116,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440306,115117,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440309,115118,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440313,115119,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440316,115120,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440319,115122,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440322,115123,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440325,115124,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440328,115125,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440331,115126,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440335,115129,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440338,115130,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440341,115131,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440344,115132,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440347,115133,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440350,115135,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440354,115136,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440358,115139,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440361,115140,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440364,115141,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440367,115142,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440369,115143,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440373,115145,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440376,115146,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440379,115148,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440382,115149,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440385,115150,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440388,115151,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440391,115153,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440394,115154,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440397,115156,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440400,115157,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440404,115159,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440410,115171,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440413,115172,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440416,115174,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440419,115175,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440425,115194,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440434,115219,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440439,115227,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440443,115233,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440446,115234,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440451,115246,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440454,115247,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440457,115249,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440460,115250,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440463,115252,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440467,115254,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440470,115256,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440473,115257,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440476,115259,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440481,115262,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440484,115263,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440487,115265,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440491,115269,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440494,115270,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440497,115272,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440500,115273,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440503,115274,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440506,115276,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440509,115277,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440512,115278,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440515,115279,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440518,115280,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440523,115283,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440526,115284,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440529,115287,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440533,115288,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440536,115290,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440540,115294,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440543,115295,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440546,115298,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440550,115300,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440553,115303,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440559,115315,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440562,115316,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440565,115317,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440568,115319,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440571,115320,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440575,115323,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440578,115324,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440581,115325,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440586,115334,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440589,115336,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440592,115338,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440596,115339,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440599,115341,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440602,115342,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440605,115344,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440609,115345,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440613,115346,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440616,115347,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440620,115350,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440623,115352,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440626,115355,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440629,115356,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440634,115359,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440637,115361,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440640,115362,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440643,115363,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440647,115366,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440650,115367,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440653,115369,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440656,115370,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440660,115373,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440663,115374,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440666,115376,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440669,115378,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440672,115379,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440675,115380,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440683,115407,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440688,115416,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440692,115420,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440698,115436,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440701,115439,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440706,115445,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440714,115468,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440717,115472,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440720,115473,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440726,115485,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440730,115491,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440734,115499,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440738,115502,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440747,115535,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440751,115543,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440755,115550,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440759,115555,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440763,115560,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440768,115564,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440774,115580,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440777,115582,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440780,115583,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440784,115585,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440787,115586,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440790,115588,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440793,115589,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440798,115597,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440801,115600,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440804,115601,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440807,115602,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440810,115604,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440814,115605,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440817,115606,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440820,115607,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440824,115608,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440828,115609,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440831,115610,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440838,115611,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440842,115612,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440845,115613,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440848,115614,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440851,115616,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440854,115619,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440858,115620,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440861,115621,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440864,115622,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440867,115626,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440911,115627,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440916,115628,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440920,115629,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440924,115631,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440927,115634,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440930,115635,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440934,115639,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440937,115640,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440940,115641,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440943,115642,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440946,115643,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440949,115644,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440952,115647,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440957,115652,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440960,115653,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440963,115654,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.440967,115655,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440970,115657,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440973,115658,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440976,115659,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440979,115660,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440982,115663,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440986,115664,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440990,115666,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440993,115667,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.440996,115670,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441000,115671,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441003,115672,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441006,115674,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441009,115675,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441013,115678,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441016,115679,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441019,115680,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441022,115681,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441026,115682,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441030,115686,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441033,115688,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441036,115690,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441040,115692,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441043,115693,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441046,115694,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441049,115697,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441052,115699,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441056,115700,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441059,115702,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441062,115704,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441065,115705,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441068,115706,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441071,115707,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441076,115713,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441080,115720,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441084,115726,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441088,115733,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441091,115734,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441095,115737,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441098,115738,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441101,115739,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441105,115741,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441108,115742,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441111,115744,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441115,115747,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441118,115748,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441121,115749,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441124,115751,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441127,115753,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441130,115754,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441134,115755,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441138,115756,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441141,115757,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441144,115758,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441147,115759,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441151,115762,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441154,115763,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441158,115767,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441161,115768,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441164,115769,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441167,115772,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441171,115774,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441174,115775,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441177,115776,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441180,115777,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441183,115780,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441186,115781,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441189,115782,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441193,115786,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441196,115787,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441208,115788,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441211,115789,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441215,115793,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441221,115807,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441224,115810,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441228,115815,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441231,115817,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441235,115819,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441238,115820,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441241,115821,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441244,115823,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441247,115824,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441252,115825,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441255,115826,ANOMALY DETECTED,HIGH,1
2026-04-13 21:34:35.441258,115827,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441262,115829,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441265,115830,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441268,115831,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441271,115833,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441276,115841,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441279,115842,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441282,115843,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441285,115844,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441288,115846,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441292,115849,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441295,115850,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441298,115851,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441302,115852,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441305,115853,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441308,115854,ANOMALY DETECTED,HIGH,0
2026-04-13 21:34:35.441312,115859,ANOMALY DETECTED,HIGH,0
